case,detector,G1,G2,G3,G4,G5,G6,G7
D022,det20,15616023800000.0,72251829000000.0,3117586410000000.0,4660639200000000.0,2.72007614e+16,5830009100000000.0,8.8253822e+16
D022,det21,16634361600000.0,77231510000000.0,3332807000000000.0,4883501600000000.0,2.76771072e+16,5948689400000000.0,8.9973893e+16
D022,det22,17836293200000.0,82968457000000.0,3577854050000000.0,5134870400000000.0,2.816447e+16,6070745900000000.0,9.1677566e+16
D022,det23,19895214100000.0,92843661000000.0,4002250800000000.0,5570566200000000.0,2.89107719e+16,6246283100000000.0,9.4219254e+16
D022,det24,23420765400000.0,109103283000000.0,4697422400000000.0,6283620000000000.0,2.9957602e+16,6486705100000000.0,9.7628423e+16
D022,det25,27699521900000.0,129494415000000.0,5556072600000000.0,7150589500000000.0,3.1047539e+16,6728538400000000.0,1.0107939e+17
D023,det0,11849483800000.0,54533643000000.0,2358752680000000.0,3788097600000000.0,2.27402212e+16,4681469800000000.0,7.1266328e+16
D023,det1,11804286800000.0,54270366000000.0,2337811540000000.0,3831290800000000.0,2.32378264e+16,4791694300000000.0,7.2919236e+16
D023,det2,11878157400000.0,54498764000000.0,2346037330000000.0,3845908400000000.0,2.34956034e+16,4855869400000000.0,7.3915739e+16
D023,det3,11924335600000.0,54616667000000.0,2354813730000000.0,3859593300000000.0,2.37047534e+16,4909324400000000.0,7.4719949e+16
D023,det4,11981925300000.0,54920444000000.0,2363474740000000.0,3871932700000000.0,2.38761128e+16,4954597500000000.0,7.5402897e+16
D023,det5,12018059400000.0,55114000000000.0,2373284710000000.0,3884207200000000.0,2.40265072e+16,4992041000000000.0,7.5977889e+16
D023,det6,12054861500000.0,55413560000000.0,2382757600000000.0,3895570500000000.0,2.4159768e+16,5027437400000000.0,7.6504547e+16
D023,det7,12086916600000.0,55676877000000.0,2394896800000000.0,3910687000000000.0,2.4306825e+16,5066342300000000.0,7.708819e+16
D023,det8,12178215300000.0,56060459000000.0,2410114290000000.0,3927453100000000.0,2.44726097e+16,5110649500000000.0,7.7742932e+16
D023,det9,12308068500000.0,56475269000000.0,2426917140000000.0,3945529600000000.0,2.46168907e+16,5149179900000000.0,7.8309707e+16
D023,det10,12404158900000.0,57156147000000.0,2459291000000000.0,3979261600000000.0,2.48584274e+16,5213918700000000.0,7.9278721e+16
D023,det11,12586117300000.0,57900872000000.0,2491907280000000.0,4013187300000000.0,2.50633151e+16,5269161300000000.0,8.0100707e+16
D023,det12,12723430900000.0,58641689000000.0,2525874400000000.0,4049115000000000.0,2.5248253e+16,5318679300000000.0,8.0833803e+16
D023,det13,12895808500000.0,59448462000000.0,2560237430000000.0,4083080300000000.0,2.54137225e+16,5362445900000000.0,8.1486347e+16
D023,det14,13061721000000.0,60237170000000.0,2595745650000000.0,4119292600000000.0,2.5571896e+16,5406808300000000.0,8.213318e+16
D023,det15,13424708300000.0,61912428000000.0,2668298420000000.0,4195239200000000.0,2.58666865e+16,5485269400000000.0,8.3282154e+16
D023,det16,13816209200000.0,63648416000000.0,2744463200000000.0,4275972400000000.0,2.61364936e+16,5557557100000000.0,8.4349749e+16
D023,det17,14145807900000.0,65540742000000.0,2825492110000000.0,4358267500000000.0,2.63962656e+16,5626491000000000.0,8.5315979e+16
D023,det18,14616856700000.0,67522586000000.0,2910882200000000.0,4446174500000000.0,2.66446658e+16,5693544600000000.0,8.6272146e+16
D023,det19,15062536900000.0,69579021000000.0,3004548600000000.0,4542242900000000.0,2.68927494e+16,5756722500000000.0,8.7201107e+16
D023,det20,15455630400000.0,71848443000000.0,3100952930000000.0,4642428500000000.0,2.71353858e+16,5819079500000000.0,8.8087601e+16
D023,det21,16537663600000.0,76780734000000.0,3313034740000000.0,4862198200000000.0,2.76131229e+16,5940004700000000.0,8.9808022e+16
D023,det22,17744724700000.0,82338983000000.0,3554022420000000.0,5111065800000000.0,2.81012062e+16,6057395500000000.0,9.1510279e+16
D023,det23,19776275900000.0,92083618000000.0,3973490000000000.0,5542942100000000.0,2.88486866e+16,6234320900000000.0,9.4040997e+16
D023,det24,23159486200000.0,108222845000000.0,4661618900000000.0,6248291600000000.0,2.9885375e+16,6471661400000000.0,9.7422764e+16
D023,det25,27366943800000.0,128395751000000.0,5511752200000000.0,7109333300000000.0,3.0970823e+16,6715322000000000.0,1.00865371e+17
D024,det0,11771910300000.0,54002407000000.0,2338720600000000.0,3766412300000000.0,2.26653959e+16,4670654000000000.0,7.1114432e+16
D024,det1,11711890900000.0,53721159000000.0,2317495730000000.0,3808582100000000.0,2.31546766e+16,4778391500000000.0,7.2754733e+16
D024,det2,11755965200000.0,54022517000000.0,2325678160000000.0,3823205300000000.0,2.34089768e+16,4844105200000000.0,7.3738514e+16
D024,det3,11778115400000.0,54250588000000.0,2335333500000000.0,3835535900000000.0,2.36129024e+16,4896405700000000.0,7.4534046e+16
D024,det4,11856830700000.0,54453232000000.0,2343828100000000.0,3848740000000000.0,2.37878206e+16,4942031300000000.0,7.5209226e+16
D024,det5,11891626000000.0,54675025000000.0,2351845380000000.0,3859480200000000.0,2.39346906e+16,4980004100000000.0,7.5794714e+16
D024,det6,11969894200000.0,54912357000000.0,2362012910000000.0,3871335200000000.0,2.40615055e+16,5013387600000000.0,7.628369e+16
D024,det7,12032040300000.0,55119601000000.0,2374543800000000.0,3885657900000000.0,2.42115019e+16,5052453300000000.0,7.6872317e+16
D024,det8,12088827100000.0,55500965000000.0,2389291500000000.0,3903859200000000.0,2.43775354e+16,5096830300000000.0,7.753194e+16
D024,det9,12167069800000.0,55914794000000.0,2404702770000000.0,3919765400000000.0,2.45187712e+16,5132196100000000.0,7.8090948e+16
D024,det10,12304451400000.0,56636757000000.0,2436952280000000.0,3954315100000000.0,2.47599852e+16,5197750300000000.0,7.9053151e+16
D024,det11,12479557200000.0,57366326000000.0,2468926100000000.0,3987943900000000.0,2.49627009e+16,5252477300000000.0,7.9862403e+16
D024,det12,12620273200000.0,58015372000000.0,2501871020000000.0,4022333400000000.0,2.51422326e+16,5302392500000000.0,8.0590929e+16
D024,det13,12768654900000.0,58774564000000.0,2535217560000000.0,4056917300000000.0,2.53135636e+16,5348968700000000.0,8.1277572e+16
D024,det14,12958552600000.0,59609633000000.0,2569827410000000.0,4092635800000000.0,2.54731981e+16,5390237800000000.0,8.1895654e+16
D024,det15,13322935600000.0,61307254000000.0,2641301970000000.0,4166614100000000.0,2.57557354e+16,5469313200000000.0,8.3020273e+16
D024,det16,13659845600000.0,63029933000000.0,2716587860000000.0,4244104400000000.0,2.60292699e+16,5540955900000000.0,8.4082937e+16
D024,det17,14031163900000.0,64775545000000.0,2794599840000000.0,4326240100000000.0,2.62844656e+16,5608518400000000.0,8.5069633e+16
D024,det18,14417162300000.0,66665020000000.0,2879809520000000.0,4414536900000000.0,2.65354222e+16,5675228700000000.0,8.6025156e+16
D024,det19,14868847200000.0,68817372000000.0,2970120380000000.0,4506904100000000.0,2.67801368e+16,5736128100000000.0,8.6927902e+16
D024,det20,15287848300000.0,70948328000000.0,3064094910000000.0,4605253100000000.0,2.70221743e+16,5799730100000000.0,8.7816341e+16
D024,det21,16323911300000.0,75626685000000.0,3272746220000000.0,4819607200000000.0,2.74930631e+16,5916151000000000.0,8.9505318e+16
D024,det22,17485328300000.0,81237170000000.0,3507216680000000.0,5065399600000000.0,2.79712206e+16,6035370900000000.0,9.1183693e+16
D024,det23,19487570600000.0,90744562000000.0,3917989400000000.0,5488882700000000.0,2.87087266e+16,6208804000000000.0,9.366849e+16
D024,det24,22804900400000.0,106625745000000.0,4590594900000000.0,6179148700000000.0,2.9739197e+16,6447771400000000.0,9.7036947e+16
D024,det25,27019172200000.0,126114439000000.0,5421003800000000.0,7022383700000000.0,3.0822703e+16,6687379800000000.0,1.00448547e+17
D025,det0,9297064800000.0,42214625000000.0,1816066810000000.0,3167354220000000.0,2.14293228e+16,4491188000000000.0,6.8749288e+16
D025,det1,9257853700000.0,42175792000000.0,1803472550000000.0,3198634680000000.0,2.18151627e+16,4578410400000000.0,7.006913e+16
D025,det2,9301717900000.0,42259208000000.0,1807556460000000.0,3204931440000000.0,2.20266608e+16,4633580200000000.0,7.093199e+16
D025,det3,9316604900000.0,42322474000000.0,1811420110000000.0,3211243530000000.0,2.22040736e+16,4681737800000000.0,7.1624544e+16
D025,det4,9352093800000.0,42469490000000.0,1814697850000000.0,3217398430000000.0,2.23522563e+16,4721641800000000.0,7.2240905e+16
D025,det5,9361261300000.0,42557665000000.0,1819274120000000.0,3225005300000000.0,2.24805694e+16,4754102900000000.0,7.2746103e+16
D025,det6,9361748400000.0,42688751000000.0,1824687260000000.0,3231468060000000.0,2.25900865e+16,4783473200000000.0,7.3201341e+16
D025,det7,9416730600000.0,42815002000000.0,1829851910000000.0,3239490360000000.0,2.27219947e+16,4821446400000000.0,7.3744011e+16
D025,det8,9427681800000.0,42973025000000.0,1837897470000000.0,3250032690000000.0,2.28633238e+16,4859978700000000.0,7.4315208e+16
D025,det9,9461496000000.0,43228568000000.0,1846392120000000.0,3258703730000000.0,2.29877928e+16,4891780700000000.0,7.4828016e+16
D025,det10,9579295400000.0,43582170000000.0,1862489470000000.0,3277643170000000.0,2.31963709e+16,4950201900000000.0,7.569432e+16
D025,det11,9651193200000.0,43911531000000.0,1878737640000000.0,3295987520000000.0,2.33734901e+16,4999891700000000.0,7.6421911e+16
D025,det12,9745539800000.0,44390315000000.0,1896532880000000.0,3314954850000000.0,2.35319005e+16,5045254800000000.0,7.7076349e+16
D025,det13,9797130100000.0,44772378000000.0,1914022810000000.0,3333776050000000.0,2.36754972e+16,5085041500000000.0,7.7684997e+16
D025,det14,9876099100000.0,45044601000000.0,1931979670000000.0,3354020690000000.0,2.38091819e+16,5121890700000000.0,7.8232105e+16
D025,det15,10052097400000.0,45863599000000.0,1968331700000000.0,3393649540000000.0,2.40515413e+16,5190790300000000.0,7.9232384e+16
D025,det16,10248817000000.0,46793741000000.0,2007962660000000.0,3436090800000000.0,2.4280923e+16,5255253400000000.0,8.0175894e+16
D025,det17,10441143400000.0,47651180000000.0,2048254650000000.0,3480399100000000.0,2.44938997e+16,5313391900000000.0,8.1025053e+16
D025,det18,10628515100000.0,48679052000000.0,2091677600000000.0,3527653800000000.0,2.47007512e+16,5368393000000000.0,8.1831231e+16
D025,det19,10869322400000.0,49715724000000.0,2137130870000000.0,3579467600000000.0,2.48979711e+16,5424631100000000.0,8.2608246e+16
D025,det20,11070914100000.0,50705800000000.0,2185656070000000.0,3630434600000000.0,2.50938762e+16,5477750300000000.0,8.3387459e+16
D025,det21,11548744100000.0,53087811000000.0,2289828220000000.0,3745831000000000.0,2.54785165e+16,5577165700000000.0,8.4832951e+16
D025,det22,12091769000000.0,55607210000000.0,2405697390000000.0,3874004400000000.0,2.58646268e+16,5676552300000000.0,8.6245046e+16
D025,det23,13064490600000.0,60157586000000.0,2605707330000000.0,4095655800000000.0,2.64505771e+16,5821918100000000.0,8.8317317e+16
D025,det24,14635111200000.0,67730573000000.0,2932185720000000.0,4455900700000000.0,2.72742099e+16,6018007200000000.0,9.1107703e+16
D025,det25,16621028700000.0,77226500000000.0,3345558680000000.0,4907870400000000.0,2.81540871e+16,6221189000000000.0,9.3963973e+16
D026,det0,9254295600000.0,42238632000000.0,1814236530000000.0,3164234150000000.0,2.14154572e+16,4488811300000000.0,6.8713379e+16
D026,det1,9239238600000.0,42066310000000.0,1800840170000000.0,3194557620000000.0,2.18004411e+16,4575866600000000.0,7.002912e+16
D026,det2,9273492300000.0,42144213000000.0,1804075480000000.0,3200782900000000.0,2.20090372e+16,4633385200000000.0,7.0891106e+16
D026,det3,9305411100000.0,42307495000000.0,1808601130000000.0,3209333090000000.0,2.21839439e+16,4677468300000000.0,7.1590617e+16
D026,det4,9326372000000.0,42425421000000.0,1812533800000000.0,3214341030000000.0,2.23294662e+16,4718166900000000.0,7.2193388e+16
D026,det5,9312827800000.0,42486856000000.0,1816918780000000.0,3220481180000000.0,2.24606254e+16,4751938400000000.0,7.2706533e+16
D026,det6,9355736100000.0,42580907000000.0,1821575080000000.0,3227037930000000.0,2.25730741e+16,4782250100000000.0,7.3162466e+16
D026,det7,9391062900000.0,42754575000000.0,1827417340000000.0,3235657640000000.0,2.26981181e+16,4816817000000000.0,7.3693551e+16
D026,det8,9437076100000.0,42905273000000.0,1834576650000000.0,3244219250000000.0,2.28418659e+16,4854598100000000.0,7.4271931e+16
D026,det9,9456000700000.0,43140967000000.0,1842307150000000.0,3254345650000000.0,2.29713915e+16,4891291300000000.0,7.4788109e+16
D026,det10,9543480800000.0,43437965000000.0,1859497480000000.0,3272726420000000.0,2.31760084e+16,4947578200000000.0,7.5638456e+16
D026,det11,9638413700000.0,43874577000000.0,1875748670000000.0,3291467690000000.0,2.33538188e+16,4999420200000000.0,7.6390936e+16
D026,det12,9703125100000.0,44236363000000.0,1892804410000000.0,3309712330000000.0,2.35131415e+16,5042409700000000.0,7.7044874e+16
D026,det13,9797275400000.0,44661369000000.0,1910467160000000.0,3330179500000000.0,2.3650002e+16,5081266300000000.0,7.7622963e+16
D026,det14,9844124200000.0,44998828000000.0,1927799660000000.0,3347948690000000.0,2.37857395e+16,5118928400000000.0,7.817967e+16
D026,det15,10037371000000.0,45914404000000.0,1966266710000000.0,3389264450000000.0,2.40334025e+16,5186663300000000.0,7.9191151e+16
D026,det16,10218866900000.0,46724294000000.0,2003558390000000.0,3431798030000000.0,2.42541465e+16,5250552700000000.0,8.0104402e+16
D026,det17,10430636900000.0,47662432000000.0,2044207070000000.0,3476318200000000.0,2.4470944e+16,5310113800000000.0,8.096919e+16
D026,det18,10612714400000.0,48594553000000.0,2087615960000000.0,3523018900000000.0,2.46779005e+16,5365168500000000.0,8.1794127e+16
D026,det19,10847695500000.0,49513881000000.0,2133986210000000.0,3573470300000000.0,2.48757255e+16,5421241000000000.0,8.2566515e+16
D026,det20,11069889200000.0,50584600000000.0,2180437230000000.0,3626562800000000.0,2.50738106e+16,5473157400000000.0,8.3327612e+16
D026,det21,11491789600000.0,52922118000000.0,2284517030000000.0,3739685400000000.0,2.54593762e+16,5573240200000000.0,8.4773573e+16
D026,det22,12065798600000.0,55599720000000.0,2399483760000000.0,3867655300000000.0,2.58450805e+16,5674372500000000.0,8.6199841e+16
D026,det23,13017298600000.0,60011473000000.0,2599245720000000.0,4088229300000000.0,2.64283711e+16,5819236700000000.0,8.8247979e+16
D026,det24,14577308900000.0,67394073000000.0,2924673160000000.0,4447322000000000.0,2.72436743e+16,6011848200000000.0,9.1021205e+16
D026,det25,16573562400000.0,76953637000000.0,3336043720000000.0,4899727800000000.0,2.81309372e+16,6215411200000000.0,9.3906111e+16
D027,det0,9220439700000.0,42018814000000.0,1807087610000000.0,3155715850000000.0,2.1383179e+16,4485571600000000.0,6.8653962e+16
D027,det1,9223012400000.0,41902992000000.0,1794126010000000.0,3185708290000000.0,2.17672622e+16,4570252400000000.0,6.9965259e+16
D027,det2,9214878300000.0,42052219000000.0,1797531430000000.0,3192464810000000.0,2.19771336e+16,4627529600000000.0,7.0830235e+16
D027,det3,9256431900000.0,42141388000000.0,1802602550000000.0,3199816110000000.0,2.21489159e+16,4672808300000000.0,7.1511698e+16
D027,det4,9278631400000.0,42231329000000.0,1806532170000000.0,3206074900000000.0,2.22964108e+16,4712485700000000.0,7.2112839e+16
D027,det5,9293561500000.0,42317950000000.0,1810672930000000.0,3212716080000000.0,2.24234031e+16,4745775200000000.0,7.2638779e+16
D027,det6,9345511200000.0,42465149000000.0,1815679980000000.0,3219086540000000.0,2.25347829e+16,4775413900000000.0,7.3068806e+16
D027,det7,9364428300000.0,42631609000000.0,1821304930000000.0,3227910880000000.0,2.26640614e+16,4811777900000000.0,7.3604132e+16
D027,det8,9409079400000.0,42791958000000.0,1828959970000000.0,3236798720000000.0,2.28039383e+16,4850638700000000.0,7.4199524e+16
D027,det9,9449180300000.0,43009657000000.0,1836767000000000.0,3246450710000000.0,2.29278951e+16,4883241200000000.0,7.4693453e+16
D027,det10,9510446000000.0,43322861000000.0,1853417530000000.0,3264699770000000.0,2.31379741e+16,4942334700000000.0,7.5568328e+16
D027,det11,9615918700000.0,43691467000000.0,1868162640000000.0,3283633100000000.0,2.33153066e+16,4990839200000000.0,7.6298625e+16
D027,det12,9672047800000.0,44042438000000.0,1886049740000000.0,3301941650000000.0,2.34712421e+16,5035476200000000.0,7.6943923e+16
D027,det13,9781155700000.0,44400785000000.0,1904028070000000.0,3320712510000000.0,2.36119182e+16,5074757200000000.0,7.7537724e+16
D027,det14,9814324400000.0,44880120000000.0,1920460200000000.0,3339881600000000.0,2.37462979e+16,5113127900000000.0,7.8085924e+16
D027,det15,9987548800000.0,45653781000000.0,1957522740000000.0,3379259920000000.0,2.39893267e+16,5180673500000000.0,7.9085337e+16
D027,det16,10171076200000.0,46566876000000.0,1996849990000000.0,3421734520000000.0,2.42123015e+16,5242664000000000.0,7.9999515e+16
D027,det17,10371178400000.0,47394999000000.0,2037078840000000.0,3466476400000000.0,2.44283386e+16,5301480000000000.0,8.0852739e+16
D027,det18,10581711000000.0,48398313000000.0,2077850280000000.0,3512999900000000.0,2.46308169e+16,5358289200000000.0,8.1692597e+16
D027,det19,10750494200000.0,49316551000000.0,2124806860000000.0,3562740900000000.0,2.48313039e+16,5412806000000000.0,8.2461591e+16
D027,det20,11008724400000.0,50403529000000.0,2172286990000000.0,3615973200000000.0,2.50270776e+16,5466326100000000.0,8.3209843e+16
D027,det21,11511772100000.0,52757406000000.0,2275598170000000.0,3729033700000000.0,2.54116666e+16,5564043500000000.0,8.4677153e+16
D027,det22,12037029200000.0,55303907000000.0,2390500850000000.0,3857193100000000.0,2.57917274e+16,5663922600000000.0,8.6050925e+16
D027,det23,12955082600000.0,59762311000000.0,2586309180000000.0,4074994000000000.0,2.63825715e+16,5810623300000000.0,8.8142787e+16
D027,det24,14495290600000.0,67110404000000.0,2910129750000000.0,4432103800000000.0,2.71976891e+16,6004020900000000.0,9.0892316e+16
